Seriale,SAM,Gas_type,J_Num,Nazione,OreM,OreO,Fine_carica,DataP,Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge,Gruppo,AnnoP,Taglia
1003103,SAM0015,ECOBIO,JP397,IT,62630.0,1150.0,1.0,2018-09-18,14.3,3.7,1.65,5.6,10.2,7.8,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1,5,2018,6
1003103,SAM0015,ECOBIO,JP397,IT,63458.0,517.0,0.0,2018-10-23,13.8,4.5,1.36,5.6,5.9,2.1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,5,2018,6
1003103,SAM0015,ECOBIO,JP397,IT,64454.0,1513.0,1.0,2018-12-04,14.8,3.4,1.64,5.2,11.0,5.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,5,2018,6
1003103,SAM0015,ECOBIO,JP397,IT,65264.0,477.0,0.0,2019-01-07,13.7,4.6,1.39,6.5,5.9,2.3,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,5,2019,6
1003103,SAM0015,ECOBIO,JP397,IT,65788.0,1000.0,0.0,2019-01-27,14.1,4.0,1.17,,9.2,4.4,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,5,2019,6
1003103,SAM0015,ECOBIO,JP397,IT,66479.0,1692.0,0.0,2019-02-27,14.2,3.5,1.77,,12.5,6.8,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,5,2019,6
1003166,SAM0002,ECOBIO,JG954,,59795.0,523.0,1.0,2018-06-20,14.2,8.6,0.63,7.6,6.0,0.0,1.0,,8.0,2.0,2.0,0.0,0.0,0.0,0.0,1,6,2018,10
1003166,SAM0002,ECOBIO,JG954,,61422.0,506.0,0.0,2018-08-23,14.6,6.9,1.14,7.0,3.0,0.0,2.0,,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0,6,2018,10
1003166,SAM0002,ECOBIO,JG954,,62560.0,1644.0,1.0,2018-10-12,15.4,3.5,1.85,4.8,9.0,2.0,2.0,,12.0,3.0,2.0,0.0,1.0,1.0,0.0,1,6,2018,10
1003166,SAM0002,ECOBIO,JG954,,68102.0,1172.0,0.0,2019-06-03,14.6,5.9,1.32,6.5,7.0,2.0,2.0,,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0,6,2019,10
1003166,SAM0002,ECOBIO,JG954,,68619.0,1689.0,0.0,2019-06-25,15.1,5.4,1.49,6.3,11.0,2.0,1.0,,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0,6,2019,10
1003166,SAM0002,ECOBIO,JG954,,68976.0,2046.0,1.0,2019-07-10,15.3,5.3,1.59,5.7,9.0,3.0,2.0,,15.0,3.0,3.0,0.0,1.0,0.0,0.0,1,6,2019,10
1003166,SAM0002,ECOBIO,JG954,,69594.0,618.0,0.0,2019-08-06,14.1,7.9,0.77,7.8,6.0,1.0,1.0,,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0,6,2019,10
1003196,SAM0003,ECOBIO,JG956,,67569.0,598.0,0.0,2018-10-02,14.0,4.9,1.53,6.2,6.3,3.1,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0,7,2018,10
1003196,SAM0003,ECOBIO,JG956,,70598.0,1378.0,0.0,2019-02-06,14.3,2.3,1.96,,11.7,4.2,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0,7,2019,10
1003196,SAM0003,ECOBIO,JG956,,73632.0,546.0,0.0,2019-06-13,14.1,4.2,1.46,,6.3,2.3,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,7,2019,10
1003196,SAM0003,ECOBIO,JG956,,74063.0,978.0,1.0,2019-07-01,14.8,3.7,1.74,6.2,9.5,4.9,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1,7,2019,10
1003196,SAM0003,ECOBIO,JG956,,75749.0,1000.0,0.0,2019-09-10,14.4,3.2,1.96,,9.7,4.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,7,2019,10
1003196,SAM0003,ECOBIO,JG956,,76613.0,1865.0,1.0,2019-10-16,14.7,2.1,2.3,,13.3,6.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1,7,2019,10
1003196,SAM0003,ECOBIO,JG956,,77134.0,521.0,0.0,2019-11-07,13.9,5.0,1.27,7.1,6.4,2.4,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,7,2019,10
1003196,SAM0003,ECOBIO,JG956,,77641.0,1048.0,0.0,2019-11-28,14.6,4.7,1.76,6.6,9.1,4.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,7,2019,10
1003196,SAM0003,ECOBIO,JG956,,78595.0,1982.0,1.0,2020-01-07,14.8,3.8,2.23,5.9,14.0,7.4,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1,7,2020,10
1003198,SAM0015,ECOBIO,JG955,IT,3249.0,1692.0,1.0,2018-01-04,14.7,2.7,2.0,,11.0,1.9,4.0,0.1,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1,8,2018,10
1003198,SAM0015,ECOBIO,JG955,IT,61706.0,688.0,1.0,2018-06-06,13.3,7.1,1.9,6.7,0.0,0.0,1.0,,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1,8,2018,10
1003198,SAM0015,ECOBIO,JG955,IT,68915.0,2032.0,1.0,2019-03-06,13.9,5.9,2.8,5.3,8.7,1.53,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1,8,2019,10
1003198,SAM0015,ECOBIO,JG955,IT,72065.0,2150.0,1.0,2019-06-05,13.8,4.7,2.0,6.2,8.6,1.3,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,1,8,2019,10
1003198,SAM0015,ECOBIO,JG955,IT,72676.0,1611.0,0.0,2019-08-12,13.7,4.9,1.8,7.2,7.1,1.17,1.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0,8,2019,10
1003198,SAM0015,ECOBIO,JG955,IT,75396.0,2188.0,1.0,2019-12-04,13.8,4.5,2.6,5.5,8.4,1.59,2.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,1,8,2019,10
1003198,SAM0015,ECOBIO,JG955,IT,76902.0,1500.0,0.0,2020-02-05,13.7,4.7,1.2,8.3,7.7,0.9,0.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,0,8,2020,10
1003205,SAM0002,ECOBIO,JG953,IT,43551.0,1241.0,1.0,2016-01-09,14.6,5.9,2.2,,7.8,10.9,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,2016,10
1003205,SAM0002,ECOBIO,JG953,IT,44464.0,1760.0,1.0,2016-02-18,14.7,4.7,2.0,,9.8,13.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,2016,10
1003205,SAM0002,ECOBIO,JG953,IT,45659.0,1580.0,1.0,2016-04-08,14.6,6.0,1.3,,9.9,5.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,2016,10
1003205,SAM0002,ECOBIO,JG953,IT,47751.0,1656.0,0.0,2016-07-05,14.7,5.1,2.0,,11.0,6.2,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9,2016,10
1003205,SAM0002,ECOBIO,JG953,IT,48249.0,2132.0,1.0,2016-07-25,14.8,4.7,2.7,,11.6,8.2,3.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,9,2016,10
1003205,SAM0002,ECOBIO,JG953,IT,49409.0,1156.0,1.0,2016-09-13,14.7,5.8,2.7,,8.9,5.1,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,9,2016,10
1003205,SAM0002,ECOBIO,JG953,IT,51395.0,1152.0,0.0,2016-12-05,14.5,6.4,2.0,,8.0,4.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,2016,10
1003205,SAM0002,ECOBIO,JG953,IT,52280.0,2032.0,1.0,2017-01-11,15.3,4.7,2.8,,11.2,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,2017,10
1003205,SAM0002,ECOBIO,JG953,IT,53228.0,978.0,0.0,2017-02-20,14.6,6.2,1.6,,8.3,4.2,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,2017,10
1003205,SAM0002,ECOBIO,JG953,IT,53595.0,1315.0,1.0,2017-03-07,15.2,5.6,1.7,,9.4,5.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,2017,10
1003205,SAM0002,ECOBIO,JG953,IT,56258.0,1300.0,1.0,2017-06-28,14.5,4.7,1.8,,10.2,6.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,2017,10
1003205,SAM0002,ECOBIO,JG953,IT,59620.0,1380.0,1.0,2017-11-15,15.0,6.5,1.8,,8.1,4.6,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,2017,10
1003261,SAM0007,ECOBIO,JG952,IT,65283.0,303.0,0.0,2018-07-11,13.8,8.3,1.9,5.8,1.7,0.9,1.0,,3.0,3.0,3.0,1.0,3.0,1.0,1.0,0,10,2018,10
1003261,SAM0007,ECOBIO,JG952,IT,65425.0,428.0,0.0,2018-07-17,13.9,7.6,2.2,5.5,3.5,1.0,2.0,,3.0,3.0,3.0,1.0,3.0,1.0,1.0,0,10,2018,10
1003261,SAM0007,ECOBIO,JG952,IT,66209.0,1229.0,0.0,2018-08-19,15.0,5.2,3.2,4.5,8.6,2.0,2.0,,3.0,5.0,4.0,1.0,3.0,1.0,1.0,0,10,2018,10
1003261,SAM0007,ECOBIO,JG952,IT,66636.0,1656.0,0.0,2018-09-06,15.1,4.5,3.4,4.0,10.2,2.5,1.0,,3.0,5.0,4.0,1.0,4.0,1.0,1.0,0,10,2018,10
1003261,SAM0007,ECOBIO,JG952,IT,66731.0,1751.0,1.0,2018-09-10,15.0,4.3,2.9,4.6,12.3,2.3,1.0,,3.0,4.0,4.0,1.0,4.0,1.0,1.0,1,10,2018,10
1003274,SAM0014,ECOBIO,JH258,,48540.0,1177.0,1.0,2016-12-16,15.3,6.4,4.12,,8.01,11.46,,0.01,1.0,3.0,2.0,1.0,1.0,,1.0,1,11,2016,10
1003274,SAM0014,ECOBIO,JH258,,50142.0,1316.0,1.0,2017-02-21,15.7,7.33,5.07,,8.25,12.05,,0.01,4.0,4.0,2.0,1.0,1.0,,1.0,1,11,2017,10
1003274,SAM0014,ECOBIO,JH258,,51204.0,871.0,0.0,2017-04-07,15.5,8.91,3.9,,6.12,8.6,,0.01,41.0,3.0,2.0,1.0,1.0,,1.0,0,11,2017,10
1003274,SAM0014,ECOBIO,JH258,,52020.0,1687.0,0.0,2017-05-11,15.92,6.23,2.43,,9.7,12.63,,0.01,2.0,4.0,3.0,1.0,1.0,,1.0,0,11,2017,10
1003274,SAM0014,ECOBIO,JH258,,52350.0,2017.0,1.0,2017-05-25,16.05,5.58,4.83,,11.39,13.2,,0.01,61.0,5.0,6.0,1.0,1.0,,1.0,1,11,2017,10
1003274,SAM0014,ECOBIO,JH258,,43527.0,1097.0,0.0,2017-10-17,16.86,5.32,3.5,,9.45,9.86,,0.01,41.0,12.0,2.0,1.0,1.0,,1.0,0,11,2017,10
1003274,SAM0014,ECOBIO,JH258,,43741.0,1311.0,1.0,2017-10-26,17.14,4.94,2.78,,10.53,10.67,,0.01,6.0,3.0,1.0,1.0,1.0,,1.0,1,11,2017,10
1003274,SAM0014,ECOBIO,JH258,,44326.0,623.0,1.0,2017-11-20,15.19,8.32,3.18,,4.85,7.02,,0.01,2.0,4.0,2.0,1.0,1.0,,1.0,1,11,2017,10
1003274,SAM0014,ECOBIO,JH258,,59841.0,1020.0,1.0,2018-03-22,15.65,5.54,4.06,,8.06,8.06,,0.01,,4.0,3.0,1.0,1.0,,1.0,1,11,2018,10
1003277,SAM0006,ECOBIO,JH260,IT,38072.0,967.0,0.0,2016-01-26,13.8,3.2,1.53,6.3,9.3,5.2,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,12,2016,10
1003277,SAM0006,ECOBIO,JH260,IT,38890.0,1785.0,1.0,2016-02-29,14.3,2.1,2.29,4.5,14.2,7.7,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1,12,2016,10
1003277,SAM0006,ECOBIO,JH260,IT,39362.0,386.0,1.0,2016-03-31,13.5,4.3,1.45,6.0,5.2,3.3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,12,2016,10
1003277,SAM0006,ECOBIO,JH260,IT,40303.0,1054.0,0.0,2016-04-28,14.0,2.8,1.61,5.8,10.0,6.4,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0,12,2016,10
1003277,SAM0006,ECOBIO,JH260,IT,40968.0,1722.0,1.0,2016-05-26,14.3,1.8,1.88,4.2,15.0,8.2,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1,12,2016,10
1003277,SAM0006,ECOBIO,JH260,IT,41225.0,257.0,0.0,2016-06-06,13.5,4.6,1.23,5.9,5.1,3.5,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,12,2016,10
1003277,SAM0006,ECOBIO,JH260,IT,41799.0,831.0,0.0,2016-06-30,13.8,3.2,1.87,7.8,8.0,3.4,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,12,2016,10
1003277,SAM0006,ECOBIO,JH260,IT,44435.0,334.0,1.0,2016-11-02,13.6,5.0,1.38,6.7,4.7,1.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1,12,2016,10
1003277,SAM0006,ECOBIO,JH260,IT,45417.0,982.0,1.0,2016-11-29,13.8,3.4,1.64,6.0,8.7,4.2,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1,12,2016,10
1003277,SAM0006,ECOBIO,JH260,IT,47653.0,1583.0,1.0,2017-03-03,14.2,2.9,1.56,4.7,11.2,5.4,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1,12,2017,10
1003277,SAM0006,ECOBIO,JH260,IT,49982.0,1530.0,1.0,2017-06-09,13.9,2.9,1.83,5.4,10.8,6.2,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1,12,2017,10
1003277,SAM0006,ECOBIO,JH260,IT,51898.0,1333.0,1.0,2017-08-30,14.1,2.9,1.89,5.4,11.0,4.8,1.0,0.0,2.0,2.0,3.0,0.0,8.0,0.0,0.0,1,12,2017,10
1003277,SAM0006,ECOBIO,JH260,IT,52567.0,330.0,0.0,2017-09-27,14.0,4.4,1.3,5.9,4.5,1.8,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,12,2017,10
1003277,SAM0006,ECOBIO,JH260,IT,53453.0,1219.0,0.0,2017-11-03,14.2,2.8,1.73,5.2,10.2,5.3,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0,12,2017,10
1003277,SAM0006,ECOBIO,JH260,IT,53930.0,1686.0,1.0,2017-11-23,14.3,2.4,1.95,4.8,12.0,4.8,1.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,1,12,2017,10
1003277,SAM0006,ECOBIO,JH260,IT,55195.0,1275.0,0.0,2018-01-15,14.3,3.4,1.66,5.7,9.4,4.2,2.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0,12,2018,10
1003277,SAM0006,ECOBIO,JH260,IT,58219.0,807.0,0.0,2018-05-22,13.8,3.4,1.87,5.6,8.6,4.2,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0,12,2018,10
1003277,SAM0006,ECOBIO,JH260,IT,59087.0,1675.0,1.0,2018-06-27,14.5,2.3,2.03,4.8,13.1,6.6,0.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1,12,2018,10
1003277,SAM0006,ECOBIO,JH260,IT,59745.0,642.0,0.0,2018-07-25,14.1,3.6,1.65,5.9,7.4,4.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0,12,2018,10
1003277,SAM0006,ECOBIO,JH260,IT,60224.0,1121.0,1.0,2018-08-14,14.6,2.7,1.84,5.3,9.5,5.5,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1,12,2018,10
1003277,SAM0006,ECOBIO,JH260,IT,61296.0,1167.0,1.0,2018-09-28,13.7,4.6,1.33,6.3,5.5,2.5,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1,12,2018,10
1003277,SAM0006,ECOBIO,JH260,IT,62633.0,1670.0,1.0,2018-11-23,14.5,2.3,2.03,4.7,12.6,5.9,2.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1,12,2018,10
1003277,SAM0006,ECOBIO,JH260,IT,63139.0,506.0,1.0,2018-12-14,13.8,3.9,1.49,5.6,6.1,1.9,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1,12,2018,10
1003277,SAM0006,ECOBIO,JH260,IT,64733.0,350.0,0.0,2019-02-19,13.9,4.5,1.6,,3.7,0.7,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,12,2019,10
1003277,SAM0006,ECOBIO,JH260,IT,65401.0,1018.0,0.0,2019-03-19,14.5,3.2,1.55,,8.3,3.4,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,12,2019,10
1003277,SAM0006,ECOBIO,JH260,IT,65605.0,1222.0,0.0,2019-03-28,14.5,2.9,1.71,,9.4,4.1,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,12,2019,10
1003277,SAM0006,ECOBIO,JH260,IT,66058.0,1675.0,1.0,2019-04-16,14.8,2.5,1.99,,11.0,5.1,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1,12,2019,10
1003277,SAM0006,ECOBIO,JH260,IT,66797.0,739.0,0.0,2019-05-17,14.1,3.9,1.53,,7.8,3.3,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0,12,2019,10
1003304,SAM0010,ECOBIO,JH264,,50352.0,1500.0,1.0,2017-02-06,14.4,1.8,2.0,4.4,14.8,6.2,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1,13,2017,10
1003312,SAM0008,ECOBIO,JH262,,38622.0,1076.0,0.0,2016-01-15,13.7,3.3,1.56,5.6,11.0,6.3,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0,14,2016,10
1003312,SAM0008,ECOBIO,JH262,,39025.0,1479.0,1.0,2016-02-01,14.1,2.7,1.79,5.6,13.3,7.7,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1,14,2016,10
1003312,SAM0008,ECOBIO,JH262,,40353.0,708.0,0.0,2016-03-31,13.6,1.8,2.15,4.9,7.0,3.7,3.0,0.0,2.0,6.0,3.0,1.0,27.0,2.0,0.0,0,14,2016,10
1003312,SAM0008,ECOBIO,JH262,,40636.0,1000.0,1.0,2016-04-12,13.7,1.1,2.14,4.6,9.0,4.5,4.0,0.0,2.0,7.0,4.0,1.0,25.0,2.0,0.0,1,14,2016,10
1003312,SAM0008,ECOBIO,JH262,,43804.0,890.0,0.0,2016-08-24,13.8,2.6,1.7,5.4,7.7,2.5,0.0,0.0,2.0,6.0,3.0,0.0,7.0,0.0,0.0,0,14,2016,10
1003312,SAM0008,ECOBIO,JH262,,44109.0,1193.0,1.0,2016-09-06,13.7,2.0,1.68,5.0,9.7,3.2,1.0,0.0,3.0,7.0,4.0,1.0,10.0,0.0,0.0,1,14,2016,10
1003312,SAM0008,ECOBIO,JH262,,44759.0,649.0,0.0,2016-10-05,13.5,3.5,1.84,6.4,4.8,1.6,0.0,0.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,0,14,2016,10
1003312,SAM0008,ECOBIO,JH262,,45081.0,970.0,0.0,2016-10-20,13.5,2.7,1.5,5.4,6.5,2.5,0.0,0.0,2.0,3.0,3.0,0.0,6.0,0.0,0.0,0,14,2016,10
1003312,SAM0008,ECOBIO,JH262,,45404.0,1300.0,1.0,2016-11-03,13.9,2.0,1.75,4.9,8.4,3.1,0.0,0.0,0.0,5.0,3.0,0.0,7.0,0.0,0.0,1,14,2016,10
1003312,SAM0008,ECOBIO,JH262,,45902.0,498.0,0.0,2016-11-24,13.8,4.5,1.51,6.4,5.6,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0,14,2016,10
1003312,SAM0008,ECOBIO,JH262,,46503.0,1101.0,0.0,2016-12-19,14.2,5.2,1.59,6.1,9.4,4.2,0.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0,14,2016,10
1003312,SAM0008,ECOBIO,JH262,,46736.0,1332.0,0.0,2016-12-29,14.0,3.6,1.58,5.9,10.4,4.8,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0,14,2016,10
1003312,SAM0008,ECOBIO,JH262,,47240.0,1836.0,1.0,2017-01-19,14.3,3.0,1.9,5.4,12.4,5.8,1.0,0.0,2.0,3.0,3.0,0.0,5.0,0.0,0.0,1,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,47691.0,500.0,0.0,2017-02-07,13.8,4.5,1.16,6.2,5.1,1.8,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,48204.0,964.0,0.0,2017-03-01,14.0,3.5,1.57,5.9,8.2,3.1,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,48684.0,1444.0,0.0,2017-03-21,14.4,2.5,1.8,5.1,10.9,4.2,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,48834.0,1592.0,0.0,2017-03-28,14.1,2.1,1.87,4.8,11.5,4.4,0.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,49075.0,1833.0,1.0,2017-04-07,14.2,1.9,1.88,4.5,12.5,4.8,0.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,1,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,49719.0,644.0,0.0,2017-05-05,13.7,4.3,1.33,6.1,4.2,1.2,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,50366.0,1300.0,0.0,2017-06-02,13.8,0.0,1.55,0.0,8.7,4.6,1.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,50869.0,1794.0,1.0,2017-06-22,14.3,1.9,2.0,4.5,12.0,4.7,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,1,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,51500.0,630.0,0.0,2017-07-19,13.8,2.4,1.93,4.6,6.1,2.5,0.0,0.0,2.0,3.0,4.0,0.0,5.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,52159.0,1290.0,0.0,2017-08-16,14.0,0.8,2.93,3.4,9.9,3.3,1.0,0.0,2.0,5.0,4.0,0.0,6.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,52445.0,1575.0,1.0,2017-08-28,14.5,0.6,3.85,3.2,11.3,3.2,1.0,0.0,2.0,8.0,4.0,1.0,5.0,0.0,0.0,1,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,53067.0,620.0,0.0,2017-09-25,14.3,2.1,2.05,4.1,5.7,2.6,1.0,0.0,2.0,2.0,3.0,0.0,5.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,53445.0,998.0,1.0,2017-10-11,14.5,1.4,2.58,4.1,8.2,3.2,1.0,0.0,3.0,4.0,4.0,1.0,7.0,0.0,0.0,1,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,53727.0,282.0,0.0,2017-10-24,13.8,3.9,1.51,6.1,3.1,1.1,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,53861.0,416.0,0.0,2017-10-31,14.1,3.9,1.94,6.0,3.7,1.6,1.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,54064.0,619.0,0.0,2017-11-15,13.9,3.7,1.62,5.5,4.3,1.1,1.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,54244.0,799.0,0.0,2017-11-29,14.0,3.5,1.69,5.6,4.9,1.3,2.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,54310.0,865.0,0.0,2017-12-13,14.0,3.4,1.69,5.1,5.0,1.4,2.0,0.0,2.0,3.0,2.0,0.0,4.0,0.0,0.0,0,14,2017,10
1003312,SAM0008,ECOBIO,JH262,,54596.0,1151.0,0.0,2018-01-02,14.3,3.4,1.54,5.7,6.0,1.9,3.0,0.0,2.0,3.0,2.0,0.0,4.0,0.0,0.0,0,14,2018,10
1003312,SAM0008,ECOBIO,JH262,,54836.0,1400.0,1.0,2018-01-12,14.4,2.9,1.49,5.5,7.2,2.2,3.0,0.0,2.0,3.0,3.0,0.0,5.0,0.0,0.0,1,14,2018,10
1003312,SAM0008,ECOBIO,JH262,,55282.0,445.0,0.0,2018-01-31,14.2,4.9,1.23,7.0,4.8,1.3,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0,14,2018,10
1003312,SAM0008,ECOBIO,JH262,,55998.0,1160.0,0.0,2018-03-02,14.4,3.9,1.55,6.0,8.9,3.6,1.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0,14,2018,10
1003312,SAM0008,ECOBIO,JH262,,56430.0,1593.0,1.0,2018-03-20,14.7,3.4,1.75,5.7,10.6,4.4,1.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1,14,2018,10
1003312,SAM0008,ECOBIO,JH262,,57064.0,222.0,1.0,2018-04-16,14.8,2.7,1.92,5.0,13.6,5.7,1.0,0.0,2.0,3.0,3.0,0.0,6.0,0.0,0.0,1,14,2018,10
1003312,SAM0008,ECOBIO,JH262,,57876.0,833.0,0.0,2018-05-21,13.9,3.6,1.53,6.2,7.8,3.7,1.0,0.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,0,14,2018,10
1003312,SAM0008,ECOBIO,JH262,,58446.0,1378.0,0.0,2018-06-13,14.4,2.8,1.74,5.3,10.9,5.5,1.0,0.0,2.0,2.0,3.0,0.0,4.0,0.0,0.0,0,14,2018,10
1003312,SAM0008,ECOBIO,JH262,,58804.0,1740.0,1.0,2018-06-28,14.7,2.6,1.77,5.0,12.5,5.6,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,1,14,2018,10
1003312,SAM0008,ECOBIO,JH262,,59307.0,503.0,0.0,2018-07-19,14.0,4.3,1.35,6.4,6.4,3.4,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0,14,2018,10
